2327,403,2022-10-25,80157.94
2328,489,2025-02-09,51781.04
2329,193,2023-06-13,3822.18
2330,206,2024-09-10,97469.66
2331,260,2023-10-22,16099.10
2332,100,2024-12-31,57277.45
2333,391,2024-10-12,151.30
2334,171,2024-02-26,4482.55
2335,303,2024-09-01,25654.22
2336,138,2023-09-11,83676.80
2337,326,2023-03-09,66675.27
2338,54,2023-11-23,21489.32
2339,9,2025-04-20,25425.60
2340,482,2023-10-02,8768.20
2341,117,2024-11-01,36156.54
2342,139,2024-12-10,37740.09
2343,412,2023-03-25,42785.77
2344,32,2024-04-22,11791.38
2345,255,2023-04-14,20341.95
2346,52,2025-02-08,37126.43
2347,161,2022-07-10,65046.88
2348,184,2024-03-01,30900.63
2349,14,2023-06-21,53623.78
2350,145,2025-04-28,58149.05
2351,460,2025-01-26,45574.86
2352,105,2022-09-26,48700.91
2353,129,2023-07-01,1609.91
2354,423,2024-02-23,92914.20
2355,185,2022-10-13,16360.58
2356,367,2025-04-08,26058.53
2357,330,2023-04-12,96170.06
2358,292,2022-09-02,104260.05
2359,105,2023-06-18,18831.24
2360,439,2023-01-03,34484.67
2361,493,2022-09-24,38352.09
2362,67,2023-01-03,32856.39
2363,472,2022-11-07,77065.06
2364,460,2024-09-24,32102.55
2365,93,2022-12-04,9251.10
2366,124,2024-05-15,59986.44
2367,488,2022-10-28,45688.76
2368,153,2022-09-04,35980.42
2369,316,2022-11-22,78680.57
2370,467,2024-06-05,35139.49
2371,386,2023-03-02,23411.92
2372,92,2022-07-17,46063.99
2373,85,2024-11-15,32739.91
2374,490,2023-02-06,11661.32
2375,263,2023-09-29,32762.53
2376,450,2025-05-18,58295.04
2377,340,2025-04-30,23168.78
2378,478,2023-09-27,71215.21
2379,296,2022-12-12,8010.76
2380,140,2023-06-01,100436.60
2381,468,2022-10-17,1372.72
2382,198,2024-01-23,11096.82
2383,190,2024-03-28,85257.96
2384,50,2025-02-19,14493.68
2385,97,2024-05-21,20607.70
2386,72,2023-03-05,49432.21
2387,333,2024-10-23,40989.50
2388,51,2024-08-07,78130.77
2389,319,2025-05-26,32901.35
2390,2,2024-08-06,42913.67
2391,490,2023-11-16,29544.95
2392,195,2023-07-23,44289.62
2393,478,2025-05-08,7539.99
2394,306,2023-07-20,28030.38
2395,134,2022-09-22,3433.90
2396,225,2025-04-17,43728.84
2397,170,2022-11-28,89335.57
2398,41,2023-01-11,57827.08
2399,27,2025-01-12,64717.66
2400,444,2023-03-20,52486.01
2401,498,2022-08-25,45258.67
2402,342,2025-06-19,43447.42
2403,466,2023-08-24,46538.04
2404,261,2022-07-13,36649.14
2405,12,2024-11-18,30690.56
2406,285,2023-02-05,25339.47
2407,329,2023-10-24,16517.96
2408,112,2024-07-19,24727.98
2409,427,2025-05-02,148704.68
2410,277,2025-06-04,57968.57
2411,83,2022-12-28,99759.60
2412,149,2025-03-26,59654.23
2413,335,2025-03-20,1049.10
2414,135,2023-12-11,28294.67
2415,44,2022-09-16,73618.72
2416,276,2022-12-13,24101.00
2417,239,2025-01-01,23651.64
2418,296,2023-10-09,50260.19
2419,202,2024-08-29,106429.82
2420,450,2022-08-04,70931.18
2421,393,2024-05-27,59726.73
2422,399,2022-08-22,48815.74
2423,271,2024-12-30,21119.60
2424,54,2022-10-22,81536.32
2425,68,2022-11-02,33145.72
2426,13,2024-05-04,79974.91
2427,232,2024-01-26,21804.01
2428,85,2024-08-25,24432.97
2429,421,2024-06-27,46119.66
2430,164,2024-06-24,56353.46
2431,124,2024-12-01,43414.88
2432,400,2023-02-24,16693.04
2433,425,2025-04-04,24987.98
2434,9,2022-11-11,27127.13
2435,479,2023-12-09,43144.00
2436,392,2023-06-16,13370.70
2437,42,2022-08-27,5615.41
2438,145,2024-02-11,13418.82
2439,351,2024-06-20,22302.41
2440,182,2023-08-09,54582.19
2441,350,2023-10-30,67090.45
2442,156,2025-01-10,30393.29
2443,444,2023-12-20,127386.09
2444,161,2023-12-04,7277.18
2445,349,2022-10-01,49529.14
2446,345,2025-03-11,82377.20
2447,286,2023-10-19,54697.47
2448,482,2023-11-09,72986.48
2449,428,2024-05-11,37154.52
2450,135,2024-06-26,19817.18
2451,273,2023-04-28,9373.40
2452,321,2023-11-06,125187.89
2453,412,2022-07-14,12375.77
2454,437,2024-03-13,73479.25
2455,48,2024-10-09,69240.67
2456,36,2023-12-06,11080.11
2457,62,2024-12-22,61525.73
2458,281,2022-12-01,53694.46
2459,493,2022-11-22,30966.54
2460,359,2023-10-01,26815.35
2461,448,2023-08-25,78267.43
2462,176,2023-07-25,15327.76
2463,232,2023-07-18,55841.41
2464,96,2024-05-12,92117.47
2465,378,2024-10-04,4879.76
2466,392,2024-11-29,25558.60
2467,187,2025-02-02,30553.59
2468,444,2022-06-30,71427.44
2469,491,2023-11-15,34430.50
2470,277,2024-04-04,3170.52
2471,463,2024-02-16,40991.10
2472,462,2023-05-02,59236.10
2473,47,2023-01-17,62839.23
2474,428,2023-09-11,32104.44
2475,496,2022-08-04,28655.57
2476,244,2024-12-16,7366.95
2477,403,2024-08-26,67769.37
2478,407,2023-04-19,9058.55
2479,230,2024-09-04,11969.28
2480,258,2024-03-27,15152.18
2481,36,2023-03-05,5505.13
2482,20,2025-01-23,24835.75
2483,344,2024-09-07,66040.19
2484,124,2024-07-06,14933.19
2485,296,2023-03-11,69955.60
2486,260,2023-02-23,36299.03
2487,167,2023-07-30,23759.55
2488,476,2023-10-29,18653.02
2489,430,2025-03-09,39410.28
2490,125,2024-02-18,13077.39
2491,321,2025-04-24,22250.83
2492,172,2024-04-14,4977.17
2493,448,2025-06-10,59951.53
2494,331,2023-08-29,35528.60
2495,142,2023-09-19,65819.56
2496,41,2023-11-18,79662.01
2497,307,2024-06-25,27134.22
2498,49,2023-02-01,32231.92
2499,342,2023-12-02,78083.19
2500,130,2024-08-22,79784.15
2501,371,2025-01-14,45640.89
2502,315,2023-02-07,73447.68
2503,189,2024-01-08,91850.03
2504,14,2023-03-03,37324.96
2505,245,2024-12-02,59544.29
2506,220,2022-08-29,24392.40
2507,183,2025-01-12,30391.96
2508,61,2023-11-17,53245.38
2509,286,2022-10-10,113796.32
2510,200,2024-12-01,35849.12
2511,366,2023-10-13,85774.03
2512,478,2024-06-22,26482.98
2513,457,2024-12-21,10013.45
2514,193,2024-04-15,65663.06
2515,209,2025-01-08,7839.57
2516,405,2025-06-08,66057.41
2517,315,2024-07-04,34840.19
2518,117,2024-01-04,31650.96
2519,500,2024-02-22,62343.38
2520,492,2025-05-29,53041.58
2521,369,2024-02-19,2555.86
2522,134,2022-12-12,61466.79
2523,168,2024-07-08,31931.19
2524,329,2024-11-26,13200.81
2525,468,2023-08-01,26070.49
2526,415,2022-10-14,5909.36
2527,348,2023-07-19,102076.46
2528,442,2024-02-23,186117.00
2529,327,2023-06-11,20880.40
2530,99,2024-05-20,2181.93
2531,293,2023-10-14,41447.37
2532,159,2023-02-27,67752.19
2533,95,2023-03-18,63489.63
2534,290,2024-12-16,47318.13
2535,114,2022-08-04,48899.13
2536,199,2024-02-05,29042.77
2537,23,2022-10-29,48932.50
2538,53,2025-04-15,6145.40
2539,240,2023-04-24,64450.41
2540,35,2023-08-08,64554.09
2541,229,2023-08-18,51270.88
2542,81,2024-11-02,67319.31
2543,89,2023-11-17,111020.02
2544,337,2023-03-18,34272.83
2545,49,2024-02-12,105976.05
2546,264,2025-01-26,58891.73
2547,492,2023-12-10,29885.74
2548,118,2023-06-29,55103.62
2549,65,2024-05-15,5225.10
2550,53,2022-10-21,65609.71
2551,326,2025-03-17,60616.30
2552,187,2025-01-06,48870.73
2553,470,2024-08-15,105101.61
2554,5,2023-01-27,20348.39
2555,36,2022-09-28,57592.19
2556,322,2022-07-27,85492.02
2557,338,2023-02-05,16443.56
2558,260,2023-01-29,30247.31
2559,423,2025-04-14,32077.35
2560,329,2024-05-10,63644.05
2561,234,2022-09-14,522.51
2562,279,2025-06-14,35608.84
2563,111,2022-09-23,55479.31
2564,300,2024-03-28,65161.71
2565,38,2024-03-13,56097.26
2566,232,2023-02-04,9511.56
2567,51,2024-03-15,14335.23
2568,373,2023-10-09,1811.71
2569,243,2023-09-02,23552.28
2570,284,2025-03-20,20378.19
2571,401,2022-07-03,96576.02
2572,31,2023-08-21,37212.79
2573,270,2022-07-19,8205.92
2574,54,2024-03-29,33162.03
2575,463,2024-11-04,44794.53
2576,123,2022-12-22,25081.55
2577,301,2024-04-25,49771.70
2578,204,2023-12-07,49740.76
2579,396,2023-01-31,71419.41
2580,489,2022-07-16,35784.34
2581,259,2024-10-19,34549.07
2582,406,2025-04-03,16957.82
2583,495,2023-03-10,53284.04
2584,196,2025-05-16,74979.82
2585,483,2022-07-13,85550.56
2586,328,2024-11-15,7041.92
2587,426,2024-08-08,27708.87
2588,105,2025-02-07,78641.71
2589,468,2025-03-11,83026.87
2590,450,2023-11-30,19823.94
2591,255,2022-11-18,40958.36
2592,415,2023-04-28,95746.62
2593,302,2023-07-30,136675.55
2594,263,2023-03-05,8570.82
2595,208,2024-10-12,64360.43
2596,429,2024-01-24,36296.70
2597,144,2025-05-04,47559.02
2598,72,2024-05-02,62558.74
2599,500,2025-03-30,79376.00
2600,397,2024-02-28,25558.60
2601,279,2023-12-24,49038.26
2602,489,2024-01-25,36419.73
2603,462,2025-03-24,42628.57
2604,491,2024-10-27,44062.83
2605,208,2023-07-22,58255.64
2606,474,2023-03-23,84804.84
2607,79,2025-03-12,15105.18
2608,234,2023-12-05,19871.20
2609,471,2023-03-13,61297.97
2610,92,2025-02-22,22779.48
2611,325,2023-11-26,6570.19
2612,324,2023-05-30,32891.61
2613,49,2023-06-06,53001.63
2614,188,2023-08-04,56307.87
2615,50,2025-05-14,14667.69
2616,128,2024-04-26,38794.98
2617,458,2024-01-31,76972.24
2618,2,2024-07-25,44950.26
2619,85,2023-05-02,103877.24
2620,103,2025-01-18,41807.07
2621,392,2024-06-17,14118.86
2622,85,2024-12-04,93674.21
2623,365,2024-09-05,67057.01
2624,452,2023-02-24,4604.42
2625,256,2023-08-21,9342.92
2626,108,2024-07-08,47793.32
2627,423,2024-08-18,6311.82
2628,408,2023-08-03,26164.62
2629,339,2025-02-02,52093.46
2630,127,2024-01-30,106923.02
2631,275,2025-01-03,105188.56
2632,116,2024-05-07,29964.24
2633,7,2023-05-25,33576.56
2634,475,2024-09-15,105188.49
2635,332,2024-02-23,23053.10
2636,301,2023-03-19,28436.76
2637,472,2022-10-06,6370.30
2638,420,2024-09-25,31978.47
2639,291,2023-01-22,41754.56
2640,444,2024-11-12,67823.51
2641,241,2024-05-04,54415.30
2642,277,2024-12-10,97746.94
2643,423,2023-09-21,21730.48
2644,304,2022-07-12,2090.04
2645,348,2023-04-05,56538.89
2646,408,2023-10-15,16820.54
2647,93,2022-09-06,27511.33
2648,370,2025-01-27,13756.61
2649,324,2022-12-17,30143.25
2650,89,2022-08-21,18657.44
2651,500,2023-08-16,57957.51
2652,478,2022-12-22,41016.57
2653,246,2023-07-17,44808.30
2654,308,2023-11-28,33575.67
2655,410,2023-09-23,28731.59
2656,296,2025-01-28,10624.50
2657,139,2022-07-29,32947.10
2658,497,2023-04-16,14931.51
2659,335,2022-09-04,26753.15
2660,403,2024-03-20,4121.54
2661,59,2022-08-02,10322.77
2662,190,2024-08-08,1811.71
2663,432,2024-04-16,38316.08
2664,184,2022-12-22,108441.38
2665,221,2022-10-15,2028.04
2666,375,2023-07-30,21888.10
2667,240,2023-04-22,11339.30
2668,282,2025-05-07,10545.93
2669,352,2024-11-13,58890.56
2670,25,2022-10-03,73931.81
2671,235,2023-02-21,14943.60
2672,366,2024-08-13,76869.14
2673,46,2023-09-16,19375.43
2674,367,2023-12-04,121187.49
2675,204,2022-07-20,55953.27
2676,331,2024-08-23,9327.64
2677,271,2024-02-13,74271.42
2678,78,2025-04-11,18255.84
2679,450,2024-07-10,5810.91
2680,9,2025-06-21,42851.66
2681,399,2022-08-31,17432.73
2682,99,2024-12-08,3131.73
2683,172,2023-04-28,15821.90
2684,189,2025-06-20,3214.25
2685,333,2023-11-16,104201.61
2686,165,2024-03-23,94761.40
2687,321,2023-11-27,53793.89
2688,354,2022-12-14,18770.71
2689,25,2022-09-02,54004.44
2690,243,2024-08-31,1454.62
2691,359,2025-05-12,83776.02
2692,282,2025-05-15,41666.24
2693,334,2024-10-29,62420.37
2694,437,2024-12-24,36423.70
2695,366,2025-04-25,47630.35
2696,123,2023-01-04,33408.64
2697,311,2024-05-24,104999.75
2698,87,2022-10-03,23760.37
2699,451,2023-08-02,24481.14
2700,93,2024-01-15,21529.71
2701,357,2025-04-05,27013.01
2702,220,2023-04-27,90761.73
2703,115,2025-06-16,43494.27
2704,100,2022-12-01,140344.34
2705,216,2024-01-18,71507.00
2706,397,2022-09-26,74182.94
2707,234,2025-04-30,7644.36
2708,79,2023-01-04,22248.46
2709,492,2025-05-18,3928.58
2710,485,2023-02-13,49052.62
2711,162,2022-08-30,27300.80
2712,31,2024-06-15,20200.77
2713,463,2025-01-03,98525.98
2714,465,2022-10-04,2098.20
2715,207,2023-12-04,20555.44
2716,279,2025-06-20,33991.23
2717,121,2024-07-08,56458.10
2718,290,2024-04-17,62328.74
2719,221,2025-02-02,53982.34
2720,251,2023-03-17,16835.05
2721,242,2023-05-15,850.59
2722,94,2025-04-29,67359.78
2723,383,2024-08-04,55354.66
2724,267,2023-09-25,77448.75
2725,470,2025-05-03,47495.53
2726,181,2022-07-31,27749.85
2727,185,2025-03-16,74755.84
2728,78,2023-01-09,39366.00
2729,127,2024-04-28,36379.28
2730,63,2023-01-16,84211.45
2731,379,2023-07-20,19486.21
2732,324,2022-06-28,35165.93
2733,404,2025-01-09,65680.62
2734,281,2024-05-12,23002.74
2735,434,2025-03-14,50202.78
2736,347,2022-12-06,33167.74
2737,256,2024-07-19,37887.91
2738,144,2023-06-05,44174.68
2739,203,2023-01-13,40990.98
2740,64,2025-04-06,15129.76
2741,494,2023-12-07,25438.70
2742,159,2024-10-29,35148.95
2743,356,2023-06-01,25317.34
2744,16,2022-11-12,64099.85
2745,275,2025-06-09,20163.65
2746,417,2023-10-14,15598.70
2747,463,2024-10-19,37790.40
2748,362,2024-03-22,46680.73
2749,194,2023-09-07,84804.18
2750,1,2024-06-28,34981.65
2751,41,2023-07-28,89360.00
2752,138,2025-06-11,70218.45
2753,349,2023-04-22,67633.30
2754,267,2024-05-07,36315.12
2755,126,2025-06-07,56776.92
2756,354,2025-04-04,6856.30
2757,181,2023-12-16,3749.36
2758,92,2024-09-09,41514.06
2759,10,2023-02-14,75289.71
2760,318,2024-05-12,78547.59
2761,318,2024-09-02,77786.34
2762,474,2022-10-06,26033.75
2763,436,2023-01-12,43061.12
2764,223,2025-05-29,50951.74
2765,128,2025-05-18,35014.61
2766,78,2024-10-08,62713.80
2767,374,2022-12-04,171.99
2768,442,2025-01-11,63155.75
2769,479,2023-03-15,33117.99
2770,262,2024-11-04,35579.86
2771,464,2023-07-21,30443.52
2772,217,2025-04-08,1481.48
2773,15,2024-06-23,52433.63
2774,19,2024-01-17,38920.04
2775,92,2023-07-04,10140.20
2776,89,2022-08-08,28062.78
2777,87,2022-12-21,49045.51
2778,445,2025-03-02,44230.96
2779,148,2023-11-27,39416.56
2780,270,2022-07-10,6650.89
2781,185,2023-07-17,81893.20
2782,244,2024-03-20,514.77
2783,121,2024-06-18,13387.31
2784,280,2024-07-01,45075.79
2785,165,2025-01-09,76132.65
2786,38,2025-04-01,71676.24
2787,466,2025-05-22,4413.83
2788,244,2024-02-02,120000.08
2789,493,2023-09-10,12543.19
2790,332,2024-07-10,25133.30
2791,59,2023-01-09,64748.59
2792,272,2023-01-14,33419.22
2793,119,2025-04-11,1742.55
2794,270,2024-05-03,27222.23
2795,48,2025-02-07,343.18
2796,491,2024-03-10,67099.69
2797,33,2022-09-13,72323.76
2798,196,2025-02-04,31245.43
2799,494,2022-10-03,38984.28
2800,86,2024-03-22,21720.66
2801,485,2023-05-26,65744.11
2802,181,2022-08-21,70339.50
2803,49,2023-07-23,76425.80
2804,9,2024-07-02,14083.31
2805,224,2024-07-09,72747.10
2806,464,2022-08-30,27854.58
2807,404,2024-07-09,31995.43
2808,445,2024-07-22,4377.62
2809,68,2024-04-05,52877.90
2810,307,2023-12-10,19423.56
2811,390,2024-12-22,84848.41
2812,21,2024-11-01,53254.65
2813,363,2024-01-07,69806.93
2814,197,2023-07-22,55055.82
2815,400,2022-09-06,66346.35
2816,370,2023-06-17,109295.77
2817,332,2022-08-08,50661.66
2818,123,2023-03-29,5435.13
2819,417,2022-09-12,12111.74
2820,191,2024-09-05,74406.77
2821,141,2024-03-28,52536.51
2822,389,2023-01-07,38171.13
2823,58,2024-06-30,22978.12
2824,381,2024-05-31,54884.82
2825,454,2024-01-21,36669.44
2826,296,2022-11-19,7325.14
2827,489,2023-07-20,7997.58
2828,289,2022-12-18,25695.73
2829,254,2022-11-25,2856.94
2830,386,2023-08-25,25175.30
2831,280,2023-12-10,32972.32
2832,246,2023-05-23,10126.69
2833,373,2022-09-17,51688.47
2834,29,2025-03-09,52624.06
2835,205,2024-09-10,64166.68
2836,178,2025-04-30,27685.28
2837,326,2024-04-05,52304.03
2838,450,2023-10-10,83895.36
2839,377,2024-10-05,7142.35
2840,468,2025-03-08,32947.10
2841,377,2022-12-02,48192.42
2842,13,2025-02-18,45733.16
2843,497,2024-11-01,19697.16
2844,498,2023-01-17,101891.56
2845,407,2025-01-02,58140.28
2846,173,2024-01-23,3515.31
2847,186,2023-05-06,62075.65
2848,15,2024-06-29,9659.46
2849,452,2024-09-21,29822.41
2850,284,2024-05-11,33996.57
2851,29,2023-06-21,1258.92
2852,372,2025-04-22,35343.71
2853,299,2024-11-11,36924.76
2854,493,2023-09-16,68220.89
2855,132,2025-05-08,37359.14
2856,402,2023-01-11,39278.12
2857,101,2025-01-05,83949.91
2858,466,2022-10-26,9741.17
2859,226,2024-07-14,50999.71
2860,344,2025-03-05,53703.92
2861,342,2022-12-15,57005.80
2862,385,2024-08-15,36036.40
2863,290,2024-10-15,34192.09
2864,323,2023-08-25,29168.58
2865,176,2025-05-26,2325.45
2866,127,2024-12-20,88861.24
2867,193,2022-10-24,4363.86
2868,317,2025-04-21,66472.36
2869,199,2023-05-13,7007.19
2870,20,2024-03-01,10779.98
2871,166,2022-10-21,18955.38
2872,120,2023-06-22,1270.32
2873,496,2024-01-19,3206.37
2874,164,2024-09-04,38918.27
2875,476,2023-06-28,4665.62
2876,282,2024-02-03,49790.52
2877,127,2024-03-06,40922.81
2878,360,2022-12-05,52355.26
2879,228,2022-11-10,36117.54
2880,144,2024-07-19,74849.88
2881,494,2024-04-28,30677.35
2882,279,2023-05-09,4650.90
2883,69,2024-10-30,33599.57
2884,182,2025-05-24,38308.50
2885,202,2025-03-23,9643.94
2886,173,2022-08-21,32893.72
2887,90,2024-01-25,96871.69
2888,307,2022-11-19,83008.07
2889,354,2024-02-25,9978.12
2890,48,2025-05-20,46452.30
2891,20,2025-05-01,32693.15
2892,254,2023-04-21,58131.21
2893,215,2023-09-06,32608.02
2894,371,2022-11-10,71528.47
2895,418,2024-01-05,27396.32
2896,64,2025-04-13,79125.15
2897,345,2023-08-25,28661.56
2898,85,2024-02-29,46092.35
2899,416,2024-06-20,7970.95
2900,85,2025-05-09,25995.87
2901,159,2024-07-31,84462.24
2902,118,2023-10-09,68755.69
2903,46,2022-10-08,92599.81
2904,184,2023-10-10,32575.02
2905,410,2023-05-15,171.99
2906,86,2023-12-29,9545.22
2907,221,2023-08-12,67137.34
2908,336,2022-09-20,26930.88
2909,357,2022-08-28,11935.34
2910,169,2024-11-24,82692.45
2911,393,2022-08-23,90515.60
2912,255,2023-05-23,49798.08
2913,477,2025-05-20,31818.93
2914,260,2025-02-19,64814.52
2915,168,2023-03-13,29132.65
2916,21,2024-02-10,81945.12
2917,247,2024-06-20,52769.93
2918,241,2024-06-10,40007.61
2919,325,2024-11-07,56863.21
2920,254,2024-11-20,32028.07
2921,5,2025-03-15,75036.51
2922,198,2024-12-19,75092.32
2923,219,2022-09-14,123535.18
2924,258,2024-03-25,10944.05
2925,98,2022-08-18,72388.79
2926,42,2024-06-06,5593.42
2927,322,2025-06-18,45725.44
2928,468,2024-04-13,77862.80
2929,33,2024-04-12,49573.64
2930,46,2024-10-20,109718.02
2931,435,2024-01-22,21125.76
2932,461,2024-10-02,133492.87
2933,253,2023-08-23,17204.72
2934,83,2023-07-15,67670.68
2935,206,2025-05-10,18795.48
2936,54,2024-07-01,38847.12
2937,438,2023-10-15,8694.60
2938,155,2023-08-10,18953.58
2939,331,2023-03-02,29863.02
2940,329,2022-07-14,40434.80
2941,376,2024-03-23,6684.22
2942,90,2025-04-10,67550.13
2943,209,2023-03-23,73532.35
2944,164,2025-06-05,77629.71
2945,174,2024-02-08,53029.01
2946,184,2024-07-21,43319.57
2947,451,2023-04-21,49811.08
2948,78,2024-11-22,68213.77
2949,282,2023-06-11,2092.36
2950,295,2025-04-02,68041.27
2951,206,2023-03-23,155572.62
2952,133,2023-06-07,6425.36
2953,300,2022-09-23,8022.42
2954,197,2024-01-16,20521.99
2955,273,2022-09-23,60379.56
2956,323,2022-08-10,32439.01
2957,178,2025-05-21,83242.22
2958,277,2023-09-27,57511.72
2959,493,2024-09-19,134196.52
2960,181,2025-06-01,34073.48
2961,337,2024-11-19,70249.91
2962,263,2024-12-07,69517.41
2963,93,2022-07-23,72842.95
2964,347,2023-02-13,33258.36
2965,14,2023-01-02,75414.76
2966,362,2025-04-29,36505.06
2967,328,2023-09-24,46855.06
2968,136,2024-05-07,18840.39
2969,28,2023-10-18,72681.64
2970,41,2023-12-25,78097.38
2971,499,2025-06-12,3735.90
2972,433,2023-03-29,11574.60
2973,84,2023-09-20,69179.11
2974,203,2024-07-07,1032.32
2975,392,2024-08-21,8005.03
2976,216,2022-07-05,62383.29
2977,58,2024-06-06,48186.63
2978,113,2023-01-17,21249.00
2979,280,2024-04-17,110520.67
2980,36,2022-12-24,1152.95
2981,6,2024-03-18,24943.25
2982,448,2025-04-03,46287.81
2983,485,2024-06-05,20257.08
2984,181,2023-11-24,39821.84
2985,177,2023-07-29,40324.20
2986,76,2023-04-14,57017.31
2987,341,2023-07-04,94675.83
2988,187,2025-02-23,89248.93
2989,32,2023-10-18,58675.33
2990,261,2025-04-15,23561.03
2991,68,2024-06-17,19654.95
2992,194,2023-03-12,14645.22
2993,131,2024-12-26,48376.98
2994,265,2022-08-27,70163.04
2995,173,2022-09-09,39657.62
2996,256,2023-02-05,14565.29
2997,370,2023-08-22,127589.91
2998,56,2025-03-01,18615.24
2999,297,2023-07-06,39131.95
3000,300,2024-03-21,44904.29
3001,16,2024-05-01,83780.91
3002,209,2023-01-11,56545.36
3003,197,2023-09-29,78660.04
3004,34,2024-04-03,124602.96
3005,26,2023-12-09,12413.14
3006,173,2023-01-05,6705.80
3007,381,2024-08-02,106981.45
3008,246,2023-05-20,5103.54
3009,163,2024-10-08,53620.98
3010,69,2022-10-18,3282.03
3011,467,2025-01-20,14949.01
3012,302,2024-09-18,36506.41
3013,422,2024-08-06,45458.24
3014,375,2024-04-09,9722.86
3015,308,2024-06-10,18895.87
3016,123,2022-09-18,18590.84
3017,65,2023-01-08,4413.83
3018,9,2024-09-30,2699.41
3019,292,2025-05-19,21513.60
3020,221,2022-11-21,6354.58
3021,25,2022-09-10,47629.10
3022,368,2022-08-14,9741.12
3023,47,2025-03-26,107269.65
3024,274,2024-04-04,26542.98
3025,98,2024-06-20,40654.60
3026,423,2024-11-03,6976.35
3027,456,2023-08-01,41990.58
3028,334,2024-09-03,59707.74
3029,324,2023-08-30,54439.04
3030,398,2022-07-10,2439.88
3031,225,2023-12-09,73214.97
3032,152,2024-01-07,56035.65
3033,2,2024-10-24,14933.19
3034,201,2022-08-31,55701.33
3035,76,2025-01-10,52609.18
3036,366,2025-02-05,35656.77
3037,370,2023-11-27,6546.71
3038,438,2023-06-30,32745.97
3039,123,2025-04-20,26151.30
3040,133,2023-10-04,49969.86
3041,479,2023-12-01,50554.24
3042,102,2023-10-02,44815.30
3043,499,2024-07-16,23509.11
3044,201,2025-02-09,9373.40
3045,101,2023-11-07,85163.59
3046,474,2024-08-04,21125.76
3047,78,2024-09-03,18413.37
3048,231,2023-12-21,52365.64
3049,2,2025-04-21,32176.44
3050,187,2023-10-12,81433.24
3051,220,2024-01-09,18193.73
3052,418,2023-07-01,57957.84
3053,85,2025-03-07,26671.74
3054,316,2025-03-13,23501.33
3055,276,2023-08-09,39005.50
3056,120,2023-01-24,47472.18
3057,234,2022-09-08,97737.46
3058,276,2022-08-19,61475.19
3059,138,2023-04-16,5161.60
3060,35,2022-11-12,40683.83
3061,436,2023-11-06,23881.74
3062,151,2024-10-21,7919.85
3063,77,2022-08-03,68286.86
3064,174,2022-12-27,59680.71
3065,306,2022-08-15,60335.32
3066,400,2024-09-06,28289.17
3067,229,2025-06-18,51054.23
3068,248,2023-08-30,81665.66
3069,35,2023-06-28,47916.86
3070,192,2024-03-17,6949.04
3071,138,2023-02-22,29859.32
3072,429,2024-09-05,59055.46
3073,94,2023-04-08,36868.56
3074,470,2023-08-10,1782.48
3075,356,2025-01-17,17754.34
3076,52,2025-04-18,103221.65
3077,303,2025-02-05,85751.80
3078,112,2024-12-09,65819.62
3079,79,2023-10-03,61268.62
3080,203,2022-07-04,27871.38
3081,381,2022-09-09,16180.08
3082,240,2024-02-15,17154.05
3083,364,2022-11-05,38913.38
3084,358,2024-11-06,32846.98
3085,95,2025-03-26,65919.34
3086,465,2024-11-09,81219.08
3087,452,2024-03-27,60874.31
3088,358,2024-01-13,34899.84
3089,5,2024-06-17,14628.65
3090,149,2023-12-01,14814.80
3091,437,2025-04-01,41215.40
3092,426,2023-02-01,57832.77
3093,273,2025-03-25,9450.89
3094,293,2023-06-29,63383.60
3095,500,2022-11-23,66393.50
3096,242,2025-04-08,52023.00
3097,260,2024-05-11,63335.37
3098,135,2023-10-22,120677.15
3099,80,2024-05-06,745.29
3100,467,2022-12-04,58951.20
3101,159,2023-03-21,2513.33
3102,463,2024-06-21,27585.53
3103,154,2025-05-13,101579.03
3104,219,2022-08-27,54222.77
3105,281,2023-02-08,64790.78
3106,292,2023-12-24,45648.02
3107,331,2024-03-22,66757.19
3108,115,2024-03-21,25550.06
3109,308,2023-09-18,74388.82
3110,445,2025-02-15,53627.89
3111,157,2023-01-15,66594.52
3112,92,2023-03-04,29538.27
3113,425,2024-02-01,19090.44
3114,382,2023-09-23,27121.87
3115,258,2023-02-12,83392.06
3116,492,2024-08-30,28073.93
3117,275,2024-02-11,35701.36
3118,283,2024-11-20,56936.90
3119,160,2025-05-09,32481.09
3120,425,2022-12-31,21470.40
3121,261,2024-06-14,43372.85
3122,300,2022-08-26,4129.28
3123,305,2023-01-23,32856.39
3124,301,2023-12-13,76534.42
3125,133,2025-02-25,67864.78
3126,228,2023-08-12,64169.60
3127,111,2023-05-23,14177.82
3128,76,2022-07-16,18636.03
3129,332,2025-01-22,857.95
3130,253,2023-03-21,12419.83
3131,294,2022-07-18,79687.00
3132,435,2024-12-15,3890.63
3133,431,2025-04-13,42944.96
3134,454,2024-08-31,25687.19
3135,97,2024-12-04,78809.47
3136,476,2023-05-17,54424.48
3137,442,2023-07-28,85888.01
3138,315,2023-03-29,8976.96
3139,332,2025-01-22,19703.95
3140,408,2023-08-11,23385.65
3141,176,2023-08-11,89255.41
3142,11,2022-09-20,67105.37
3143,431,2022-09-08,60527.02
3144,316,2023-07-09,13668.14
3145,135,2025-04-28,41109.49
3146,47,2024-03-07,31833.72
3147,480,2023-08-19,30464.64
3148,269,2025-02-22,40195.89
3149,120,2025-04-07,30051.61
3150,97,2024-02-17,4292.82
