3442,1133,3,9,3282.03
3443,1133,99,9,3609.01
3444,1133,3,4,3282.03
3445,1133,96,3,254.64
3446,1134,22,2,4861.43
3447,1134,78,5,1171.77
3448,1135,17,8,4056.32
3449,1135,11,4,1713.86
3450,1136,95,7,4482.55
3451,1136,39,4,1490.98
3452,1136,6,7,3597.28
3453,1136,46,4,271.29
3454,1136,93,4,2513.33
3455,1137,50,6,383.40
3456,1137,7,7,2816.85
3457,1137,17,6,4056.32
3458,1137,14,10,1609.91
3459,1137,7,8,2816.85
3460,1138,93,5,2513.33
3461,1138,99,8,3609.01
3462,1138,62,1,4176.08
3463,1139,51,10,1936.97
3464,1139,40,6,3132.58
3465,1140,91,5,3326.04
3466,1140,70,4,3412.60
3467,1140,67,7,1274.06
3468,1140,26,3,209.82
3469,1140,49,7,1585.26
3470,1141,29,4,516.16
3471,1142,43,8,727.31
3472,1142,63,6,1513.54
3473,1143,13,1,2092.36
3474,1143,91,4,3326.04
3475,1143,14,4,1609.91
3476,1144,6,9,3597.28
3477,1144,69,10,2569.43
3478,1144,2,1,1219.94
3479,1145,61,6,2639.95
3480,1145,23,10,1811.71
3481,1145,87,6,4778.41
3482,1145,73,10,1428.47
3483,1145,59,7,1950.38
3484,1146,89,2,3520.96
3485,1147,39,3,1490.98
3486,1147,100,2,1332.93
3487,1148,68,8,2029.31
3488,1148,39,1,1490.98
3489,1148,62,5,4176.08
3490,1149,26,2,209.82
3491,1149,54,10,171.59
3492,1149,64,5,4645.23
3493,1150,55,7,2094.76
3494,1151,44,10,4978.70
3495,1151,67,2,1274.06
3496,1151,40,6,3132.58
3497,1152,94,9,2517.53
3498,1152,44,2,4978.70
3499,1152,9,4,4927.07
3500,1152,54,9,171.59
3501,1153,99,5,3609.01
3502,1153,50,10,383.40
3503,1154,35,1,522.51
3504,1154,65,6,850.59
3505,1155,100,4,1332.93
3506,1155,91,2,3326.04
3507,1155,73,7,1428.47
3508,1155,21,10,2210.42
3509,1155,81,8,2335.73
3510,1156,59,6,1950.38
3511,1157,69,1,2569.43
3512,1157,3,6,3282.03
3513,1158,87,5,4778.41
3514,1158,10,9,3067.20
3515,1158,76,1,4261.32
3516,1158,4,7,4855.89
3517,1159,81,4,2335.73
3518,1160,90,7,2992.32
3519,1160,52,9,3284.74
3520,1160,67,1,1274.06
3521,1160,15,2,348.51
3522,1160,93,7,2513.33
3523,1161,20,7,937.34
3524,1161,95,10,4482.55
3525,1161,45,4,2953.56
3526,1162,36,10,2124.90
3527,1162,95,5,4482.55
3528,1162,29,10,516.16
3529,1162,55,1,2094.76
3530,1163,90,6,2992.32
3531,1163,79,2,614.54
3532,1163,87,9,4778.41
3533,1163,62,2,4176.08
3534,1164,93,10,2513.33
3535,1165,79,6,614.54
3536,1165,88,6,3650.71
3537,1165,11,8,1713.86
3538,1165,76,5,4261.32
3539,1165,6,3,3597.28
3540,1166,90,2,2992.32
3541,1166,76,9,4261.32
3542,1166,53,9,4677.13
3543,1166,96,4,254.64
3544,1167,69,8,2569.43
3545,1167,27,3,2302.21
3546,1167,80,4,4977.73
3547,1167,60,10,1965.23
3548,1167,84,2,2555.86
3549,1168,43,8,727.31
3550,1168,81,5,2335.73
3551,1168,86,4,3119.48
3552,1169,6,7,3597.28
3553,1169,95,8,4482.55
3554,1169,76,6,4261.32
3555,1169,8,6,775.15
3556,1170,26,4,209.82
3557,1171,65,8,850.59
3558,1171,95,3,4482.55
3559,1172,94,4,2517.53
3560,1172,98,8,534.22
3561,1172,94,9,2517.53
3562,1172,55,7,2094.76
3563,1172,91,3,3326.04
3564,1173,64,9,4645.23
3565,1173,82,5,3433.90
3566,1173,100,4,1332.93
3567,1173,92,8,3177.29
3568,1174,74,4,4413.83
3569,1174,52,7,3284.74
3570,1175,5,6,2028.04
3571,1175,45,6,2953.56
3572,1175,61,8,2639.95
3573,1176,73,6,1428.47
3574,1176,60,10,1965.23
3575,1176,86,4,3119.48
3576,1177,32,4,4900.81
3577,1177,53,10,4677.13
3578,1177,96,5,254.64
3579,1178,37,2,3925.38
3580,1178,75,2,1216.49
3581,1178,5,9,2028.04
3582,1178,57,8,161.65
3583,1179,49,9,1585.26
3584,1180,52,4,3284.74
3585,1180,51,6,1936.97
3586,1180,34,8,4121.54
3587,1181,95,6,4482.55
3588,1181,38,7,4099.11
3589,1181,44,1,4978.70
3590,1181,77,8,210.80
3591,1182,81,7,2335.73
3592,1182,13,10,2092.36
3593,1182,73,8,1428.47
3594,1183,2,2,1219.94
3595,1184,49,8,1585.26
3596,1184,31,9,3956.37
3597,1184,20,6,937.34
3598,1185,44,4,4978.70
3599,1185,85,9,1371.26
3600,1186,67,5,1274.06
3601,1186,8,1,775.15
3602,1186,77,6,210.80
3603,1186,39,4,1490.98
3604,1186,30,3,876.82
3605,1187,73,1,1428.47
3606,1187,39,5,1490.98
3607,1187,75,6,1216.49
3608,1187,18,6,4977.17
3609,1188,95,2,4482.55
3610,1188,42,8,4445.29
3611,1188,2,10,1219.94
3612,1188,54,3,171.59
3613,1189,89,10,3520.96
3614,1189,54,10,171.59
3615,1189,84,7,2555.86
3616,1190,54,7,171.59
3617,1191,17,8,4056.32
3618,1191,8,5,775.15
3619,1192,93,6,2513.33
3620,1192,53,5,4677.13
3621,1192,52,1,3284.74
3622,1193,84,8,2555.86
3623,1193,73,1,1428.47
3624,1193,31,3,3956.37
3625,1193,25,3,2699.41
3626,1194,86,4,3119.48
3627,1194,44,3,4978.70
3628,1195,8,5,775.15
3629,1196,44,3,4978.70
3630,1196,53,5,4677.13
3631,1196,2,6,1219.94
3632,1196,54,9,171.59
3633,1197,35,5,522.51
3634,1197,92,8,3177.29
3635,1197,37,9,3925.38
3636,1198,15,1,348.51
3637,1199,22,9,4861.43
3638,1200,95,4,4482.55
3639,1200,79,4,614.54
3640,1200,97,7,4466.21
3641,1200,42,1,4445.29
3642,1201,39,1,1490.98
3643,1201,3,2,3282.03
3644,1202,4,4,4855.89
3645,1202,70,1,3412.60
3646,1202,81,4,2335.73
3647,1202,42,5,4445.29
3648,1203,98,9,534.22
3649,1203,86,1,3119.48
3650,1204,6,6,3597.28
3651,1204,45,2,2953.56
3652,1204,39,10,1490.98
3653,1204,46,2,271.29
3654,1204,75,1,1216.49
3655,1205,53,10,4677.13
3656,1206,97,9,4466.21
3657,1206,29,3,516.16
3658,1207,4,6,4855.89
3659,1207,10,8,3067.20
3660,1207,3,4,3282.03
3661,1208,23,3,1811.71
3662,1208,42,1,4445.29
3663,1208,27,2,2302.21
3664,1209,95,1,4482.55
3665,1209,18,10,4977.17
3666,1210,19,3,3547.91
3667,1210,5,5,2028.04
3668,1210,26,1,209.82
3669,1210,89,3,3520.96
3670,1211,18,1,4977.17
3671,1211,11,6,1713.86
3672,1211,43,4,727.31
3673,1211,54,10,171.59
3674,1212,16,9,4772.61
3675,1212,40,9,3132.58
3676,1212,15,9,348.51
3677,1213,12,5,57.33
3678,1213,48,9,1481.48
3679,1213,86,2,3119.48
3680,1213,83,6,2068.36
3681,1214,96,8,254.64
3682,1214,8,4,775.15
3683,1215,14,4,1609.91
3684,1215,74,2,4413.83
3685,1215,97,9,4466.21
3686,1216,16,6,4772.61
3687,1216,59,3,1950.38
3688,1217,48,6,1481.48
3689,1217,82,4,3433.90
3690,1217,33,10,4359.13
3691,1217,6,3,3597.28
3692,1217,81,7,2335.73
3693,1218,75,7,1216.49
3694,1218,31,9,3956.37
3695,1218,84,1,2555.86
3696,1219,63,9,1513.54
3697,1219,52,7,3284.74
3698,1219,16,10,4772.61
3699,1219,12,8,57.33
3700,1220,90,6,2992.32
3701,1221,61,8,2639.95
3702,1221,14,4,1609.91
3703,1221,71,8,3940.79
3704,1221,22,9,4861.43
3705,1222,10,6,3067.20
3706,1222,55,9,2094.76
3707,1223,81,4,2335.73
3708,1223,47,3,3930.99
3709,1223,48,5,1481.48
3710,1224,79,5,614.54
3711,1224,88,4,3650.71
3712,1225,20,2,937.34
3713,1225,52,1,3284.74
3714,1226,49,1,1585.26
3715,1226,84,1,2555.86
3716,1227,19,8,3547.91
3717,1227,33,4,4359.13
3718,1227,63,1,1513.54
3719,1227,85,5,1371.26
3720,1228,26,2,209.82
3721,1228,47,2,3930.99
3722,1228,67,2,1274.06
3723,1228,87,6,4778.41
3724,1228,66,6,151.30
3725,1229,91,4,3326.04
3726,1229,4,9,4855.89
3727,1229,57,3,161.65
3728,1230,99,3,3609.01
3729,1231,58,9,2188.81
3730,1232,61,3,2639.95
3731,1232,74,1,4413.83
3732,1233,30,4,876.82
3733,1234,26,4,209.82
3734,1234,68,1,2029.31
3735,1235,78,4,1171.77
3736,1235,25,5,2699.41
3737,1235,97,2,4466.21
3738,1235,64,7,4645.23
3739,1235,24,10,3735.90
3740,1236,34,9,4121.54
3741,1236,36,5,2124.90
3742,1236,51,1,1936.97
3743,1236,93,1,2513.33
3744,1237,24,1,3735.90
3745,1237,36,9,2124.90
3746,1237,98,9,534.22
3747,1237,55,3,2094.76
3748,1237,69,5,2569.43
3749,1238,57,8,161.65
3750,1238,78,5,1171.77
3751,1239,73,5,1428.47
3752,1239,30,6,876.82
3753,1239,92,7,3177.29
3754,1239,89,9,3520.96
3755,1239,27,2,2302.21
3756,1240,2,8,1219.94
3757,1241,32,3,4900.81
3758,1241,62,2,4176.08
3759,1241,24,5,3735.90
3760,1241,69,9,2569.43
3761,1241,41,8,3294.71
3762,1242,34,8,4121.54
3763,1242,1,1,1606.34
3764,1242,66,9,151.30
3765,1242,85,10,1371.26
3766,1243,78,7,1171.77
3767,1243,52,5,3284.74
3768,1243,64,7,4645.23
3769,1243,26,5,209.82
3770,1243,12,1,57.33
3771,1244,98,6,534.22
3772,1244,22,3,4861.43
3773,1244,20,8,937.34
3774,1244,10,8,3067.20
3775,1245,51,3,1936.97
3776,1245,10,2,3067.20
3777,1246,30,2,876.82
3778,1247,53,3,4677.13
3779,1248,88,9,3650.71
3780,1248,37,10,3925.38
3781,1248,95,3,4482.55
3782,1248,55,2,2094.76
3783,1248,17,4,4056.32
3784,1249,80,10,4977.73
3785,1249,53,6,4677.13
3786,1249,54,8,171.59
3787,1250,12,2,57.33
3788,1250,36,9,2124.90
3789,1250,93,2,2513.33
3790,1250,72,8,2674.14
3791,1251,72,4,2674.14
3792,1251,47,8,3930.99
3793,1252,46,3,271.29
3794,1252,64,5,4645.23
3795,1253,72,7,2674.14
3796,1254,87,2,4778.41
3797,1254,42,3,4445.29
3798,1254,80,10,4977.73
3799,1254,36,5,2124.90
3800,1255,75,9,1216.49
3801,1255,27,3,2302.21
3802,1255,7,2,2816.85
3803,1255,57,7,161.65
3804,1255,21,6,2210.42
3805,1256,69,9,2569.43
3806,1256,80,2,4977.73
3807,1256,35,1,522.51
3808,1256,5,2,2028.04
3809,1256,21,1,2210.42
3810,1257,97,8,4466.21
3811,1257,33,9,4359.13
3812,1258,37,5,3925.38
3813,1258,30,9,876.82
3814,1258,22,5,4861.43
3815,1258,24,7,3735.90
3816,1258,27,7,2302.21
3817,1259,98,9,534.22
3818,1260,100,2,1332.93
3819,1261,89,9,3520.96
3820,1262,49,4,1585.26
3821,1262,83,5,2068.36
3822,1262,62,10,4176.08
3823,1262,61,7,2639.95
3824,1262,89,10,3520.96
3825,1263,98,1,534.22
3826,1263,7,3,2816.85
3827,1263,58,8,2188.81
3828,1264,67,8,1274.06
3829,1264,50,5,383.40
3830,1265,40,10,3132.58
3831,1265,67,7,1274.06
3832,1266,20,6,937.34
3833,1266,88,2,3650.71
3834,1266,73,4,1428.47
3835,1266,68,6,2029.31
3836,1266,66,7,151.30
3837,1267,76,10,4261.32
3838,1267,63,7,1513.54
3839,1267,52,4,3284.74
3840,1268,12,1,57.33
3841,1268,31,8,3956.37
3842,1269,33,7,4359.13
3843,1270,67,5,1274.06
3844,1270,39,2,1490.98
3845,1270,25,6,2699.41
3846,1270,94,3,2517.53
3847,1271,17,5,4056.32
3848,1271,44,4,4978.70
3849,1271,91,1,3326.04
3850,1271,54,9,171.59
3851,1272,77,5,210.80
3852,1272,75,4,1216.49
3853,1272,43,5,727.31
3854,1272,62,5,4176.08
3855,1273,5,1,2028.04
3856,1273,85,9,1371.26
3857,1273,88,3,3650.71
3858,1273,37,2,3925.38
3859,1273,9,10,4927.07
3860,1274,76,8,4261.32
3861,1274,79,3,614.54
3862,1274,20,6,937.34
3863,1275,91,7,3326.04
3864,1275,80,1,4977.73
3865,1275,14,5,1609.91
3866,1276,95,1,4482.55
3867,1276,72,5,2674.14
3868,1276,72,8,2674.14
3869,1277,53,10,4677.13
3870,1277,21,3,2210.42
3871,1278,95,2,4482.55
3872,1278,17,2,4056.32
3873,1279,96,4,254.64
3874,1279,21,1,2210.42
3875,1280,13,7,2092.36
3876,1281,53,5,4677.13
3877,1281,75,10,1216.49
3878,1282,66,6,151.30
3879,1282,27,8,2302.21
3880,1282,18,3,4977.17
3881,1282,90,9,2992.32
3882,1282,48,7,1481.48
3883,1283,30,4,876.82
3884,1283,40,10,3132.58
3885,1284,31,10,3956.37
3886,1284,6,8,3597.28
3887,1284,88,3,3650.71
3888,1284,40,2,3132.58
3889,1284,77,9,210.80
3890,1285,93,9,2513.33
3891,1285,92,9,3177.29
3892,1285,28,3,2473.70
3893,1286,74,1,4413.83
3894,1286,33,6,4359.13
3895,1286,31,1,3956.37
3896,1286,8,10,775.15
3897,1287,40,9,3132.58
3898,1287,80,6,4977.73
3899,1287,25,5,2699.41
3900,1287,85,5,1371.26
3901,1287,20,2,937.34
3902,1288,6,6,3597.28
3903,1288,83,1,2068.36
3904,1288,27,8,2302.21
3905,1288,48,7,1481.48
3906,1288,69,7,2569.43
3907,1289,9,10,4927.07
3908,1289,85,9,1371.26
3909,1289,82,7,3433.90
3910,1289,65,3,850.59
3911,1290,9,1,4927.07
3912,1290,66,9,151.30
3913,1290,17,2,4056.32
3914,1291,87,7,4778.41
3915,1291,73,7,1428.47
3916,1291,6,2,3597.28
3917,1291,39,3,1490.98
3918,1291,49,8,1585.26
3919,1292,79,10,614.54
3920,1292,29,8,516.16
3921,1292,7,2,2816.85
3922,1292,73,7,1428.47
3923,1292,33,10,4359.13
3924,1293,89,1,3520.96
3925,1293,1,6,1606.34
3926,1293,29,1,516.16
3927,1293,73,10,1428.47
3928,1293,87,10,4778.41
3929,1294,7,2,2816.85
3930,1294,25,10,2699.41
3931,1294,26,10,209.82
3932,1295,3,1,3282.03
3933,1295,75,4,1216.49
3934,1295,59,7,1950.38
3935,1295,91,2,3326.04
3936,1295,84,9,2555.86
3937,1296,6,8,3597.28
3938,1296,63,2,1513.54
3939,1296,79,2,614.54
3940,1297,41,3,3294.71
3941,1298,49,6,1585.26
3942,1298,17,7,4056.32
3943,1299,60,2,1965.23
3944,1299,24,8,3735.90
3945,1299,19,4,3547.91
3946,1299,1,6,1606.34
3947,1300,50,3,383.40
3948,1300,35,10,522.51
3949,1301,55,8,2094.76
3950,1301,52,6,3284.74
3951,1301,78,1,1171.77
3952,1301,99,4,3609.01
3953,1301,2,2,1219.94
3954,1302,38,2,4099.11
3955,1302,80,7,4977.73
3956,1302,5,4,2028.04
3957,1303,81,7,2335.73
3958,1304,54,9,171.59
3959,1304,74,1,4413.83
3960,1305,74,9,4413.83
3961,1305,3,1,3282.03
3962,1306,76,7,4261.32
3963,1306,19,5,3547.91
3964,1306,80,7,4977.73
3965,1306,96,3,254.64
3966,1307,70,4,3412.60
3967,1307,4,10,4855.89
3968,1307,34,2,4121.54
3969,1307,89,5,3520.96
3970,1307,31,6,3956.37
3971,1308,42,8,4445.29
3972,1308,30,8,876.82
3973,1308,28,7,2473.70
3974,1308,69,9,2569.43
3975,1308,47,6,3930.99
3976,1309,96,9,254.64
3977,1309,37,4,3925.38
3978,1309,73,6,1428.47
3979,1309,83,10,2068.36
3980,1309,42,3,4445.29
3981,1310,92,5,3177.29
3982,1310,23,9,1811.71
3983,1310,11,10,1713.86
3984,1311,66,7,151.30
3985,1312,46,7,271.29
3986,1312,7,10,2816.85
3987,1312,29,10,516.16
3988,1312,40,8,3132.58
3989,1312,96,10,254.64
3990,1313,71,9,3940.79
3991,1313,92,3,3177.29
3992,1313,37,8,3925.38
3993,1313,40,1,3132.58
3994,1313,75,10,1216.49
3995,1314,71,4,3940.79
3996,1314,50,5,383.40
3997,1315,20,2,937.34
3998,1316,46,8,271.29
3999,1317,3,8,3282.03
4000,1317,54,8,171.59
4001,1318,95,2,4482.55
4002,1319,4,5,4855.89
4003,1319,59,7,1950.38
4004,1320,78,1,1171.77
4005,1320,80,2,4977.73
4006,1320,53,10,4677.13
4007,1320,52,10,3284.74
4008,1320,99,1,3609.01
4009,1321,72,4,2674.14
4010,1322,36,4,2124.90
4011,1322,33,6,4359.13
4012,1322,14,3,1609.91
4013,1322,2,8,1219.94
4014,1322,10,7,3067.20
4015,1323,34,9,4121.54
4016,1323,24,2,3735.90
4017,1323,40,3,3132.58
4018,1323,89,8,3520.96
4019,1323,48,9,1481.48
4020,1324,92,7,3177.29
4021,1324,95,5,4482.55
4022,1325,86,7,3119.48
4023,1326,63,8,1513.54
4024,1326,80,8,4977.73
4025,1326,46,7,271.29
4026,1326,26,7,209.82
4027,1326,17,2,4056.32
4028,1327,98,1,534.22
4029,1327,78,6,1171.77
4030,1327,50,5,383.40
4031,1328,18,4,4977.17
4032,1328,9,5,4927.07
4033,1329,41,6,3294.71
4034,1330,58,8,2188.81
4035,1330,71,5,3940.79
4036,1330,89,6,3520.96
4037,1331,83,5,2068.36
4038,1331,48,7,1481.48
4039,1331,3,5,3282.03
4040,1331,71,8,3940.79
4041,1331,50,4,383.40
4042,1332,44,10,4978.70
4043,1332,35,7,522.51
4044,1332,79,5,614.54
4045,1332,66,7,151.30
4046,1332,48,4,1481.48
4047,1333,17,3,4056.32
4048,1333,63,8,1513.54
4049,1334,46,7,271.29
4050,1334,97,4,4466.21
4051,1335,95,7,4482.55
4052,1335,96,3,254.64
4053,1336,53,8,4677.13
4054,1336,50,3,383.40
4055,1336,99,8,3609.01
4056,1337,38,7,4099.11
4057,1337,7,4,2816.85
4058,1338,61,6,2639.95
4059,1338,10,2,3067.20
4060,1338,5,6,2028.04
4061,1339,38,3,4099.11
4062,1340,43,10,727.31
4063,1340,70,1,3412.60
4064,1340,94,6,2517.53
4065,1340,2,10,1219.94
4066,1341,74,4,4413.83
4067,1341,65,8,850.59
4068,1341,58,6,2188.81
4069,1342,11,1,1713.86
4070,1342,4,6,4855.89
4071,1343,89,2,3520.96
4072,1343,13,4,2092.36
4073,1343,25,5,2699.41
4074,1343,56,8,4665.62
4075,1344,6,7,3597.28
4076,1344,62,7,4176.08
4077,1344,70,1,3412.60
4078,1344,87,8,4778.41
4079,1345,93,8,2513.33
4080,1345,21,4,2210.42
4081,1345,35,6,522.51
4082,1345,45,5,2953.56
4083,1345,99,9,3609.01
4084,1346,24,8,3735.90
4085,1346,28,2,2473.70
4086,1346,19,5,3547.91
4087,1346,38,6,4099.11
4088,1346,10,4,3067.20
4089,1347,80,8,4977.73
4090,1348,44,10,4978.70
4091,1348,39,5,1490.98
4092,1349,17,3,4056.32
4093,1349,74,1,4413.83
4094,1349,73,1,1428.47
4095,1349,81,8,2335.73
4096,1350,56,3,4665.62
4097,1350,57,4,161.65
4098,1350,73,9,1428.47
4099,1350,82,10,3433.90
4100,1351,53,3,4677.13
4101,1351,38,6,4099.11
4102,1351,90,10,2992.32
4103,1351,32,1,4900.81
4104,1351,3,4,3282.03
4105,1352,1,3,1606.34
4106,1352,6,3,3597.28
4107,1352,97,7,4466.21
4108,1352,99,6,3609.01
4109,1353,12,3,57.33
4110,1353,50,1,383.40
4111,1353,84,1,2555.86
4112,1353,71,9,3940.79
4113,1353,61,4,2639.95
4114,1354,18,4,4977.17
4115,1354,8,10,775.15
4116,1355,45,8,2953.56
4117,1355,33,8,4359.13
4118,1355,48,1,1481.48
4119,1355,35,1,522.51
4120,1355,23,1,1811.71
4121,1356,92,10,3177.29
4122,1356,86,1,3119.48
4123,1357,52,2,3284.74
4124,1357,35,2,522.51
4125,1357,67,6,1274.06
4126,1358,44,8,4978.70
4127,1359,18,4,4977.17
4128,1359,21,2,2210.42
4129,1359,37,5,3925.38
4130,1359,81,10,2335.73
4131,1360,40,5,3132.58
4132,1360,66,9,151.30
4133,1361,88,8,3650.71
4134,1361,88,7,3650.71
4135,1361,38,8,4099.11
4136,1361,30,8,876.82
4137,1362,4,6,4855.89
4138,1363,23,9,1811.71
4139,1363,63,4,1513.54
4140,1363,84,1,2555.86
4141,1363,57,10,161.65
4142,1363,5,4,2028.04
4143,1364,26,6,209.82
4144,1364,22,1,4861.43
4145,1364,44,6,4978.70
4146,1364,30,1,876.82
4147,1364,85,6,1371.26
4148,1365,78,5,1171.77
4149,1365,15,4,348.51
4150,1365,47,6,3930.99
4151,1365,49,2,1585.26
4152,1365,53,5,4677.13
4153,1366,89,3,3520.96
4154,1367,1,8,1606.34
4155,1368,68,8,2029.31
4156,1368,100,5,1332.93
4157,1369,91,2,3326.04
4158,1369,69,2,2569.43
4159,1370,14,4,1609.91
4160,1370,78,4,1171.77
4161,1370,77,5,210.80
4162,1370,13,7,2092.36
4163,1371,52,5,3284.74
4164,1371,52,5,3284.74
4165,1371,80,3,4977.73
4166,1371,10,10,3067.20
4167,1372,71,3,3940.79
4168,1372,2,10,1219.94
4169,1372,41,3,3294.71
4170,1373,1,7,1606.34
4171,1373,46,8,271.29
4172,1374,98,2,534.22
4173,1374,11,3,1713.86
4174,1375,44,9,4978.70
4175,1375,31,10,3956.37
4176,1375,19,7,3547.91
4177,1375,57,7,161.65
4178,1376,58,10,2188.81
4179,1376,19,10,3547.91
4180,1376,71,3,3940.79
4181,1377,52,8,3284.74
4182,1377,78,5,1171.77
4183,1377,100,2,1332.93
4184,1378,10,6,3067.20
4185,1379,73,5,1428.47
4186,1379,46,1,271.29
4187,1379,8,1,775.15
4188,1379,90,10,2992.32
4189,1379,44,5,4978.70
4190,1380,64,5,4645.23
4191,1380,89,7,3520.96
4192,1380,10,8,3067.20
4193,1380,21,6,2210.42
4194,1381,81,6,2335.73
4195,1381,24,2,3735.90
4196,1381,6,4,3597.28
4197,1381,65,6,850.59
4198,1381,64,3,4645.23
4199,1382,60,7,1965.23
4200,1382,48,4,1481.48
4201,1382,20,4,937.34
4202,1382,68,1,2029.31
4203,1383,75,4,1216.49
4204,1383,86,2,3119.48
4205,1383,56,5,4665.62
4206,1383,40,9,3132.58
4207,1383,49,5,1585.26
4208,1384,17,9,4056.32
4209,1385,57,4,161.65
4210,1385,59,5,1950.38
4211,1385,27,8,2302.21
4212,1386,78,9,1171.77
4213,1386,93,7,2513.33
4214,1386,78,8,1171.77
4215,1386,67,6,1274.06
4216,1386,41,4,3294.71
4217,1387,93,9,2513.33
4218,1387,78,2,1171.77
4219,1387,84,3,2555.86
4220,1387,30,2,876.82
4221,1387,41,1,3294.71
4222,1388,23,10,1811.71
4223,1388,93,2,2513.33
4224,1388,75,8,1216.49
4225,1388,27,2,2302.21
4226,1388,78,3,1171.77
4227,1389,69,2,2569.43
4228,1389,98,2,534.22
4229,1390,23,5,1811.71
4230,1390,5,9,2028.04
4231,1390,2,3,1219.94
4232,1390,89,3,3520.96
4233,1390,78,2,1171.77
4234,1391,29,10,516.16
4235,1391,46,8,271.29
4236,1391,73,8,1428.47
4237,1392,85,6,1371.26
4238,1392,88,5,3650.71
4239,1393,44,3,4978.70
4240,1393,94,7,2517.53
4241,1393,61,3,2639.95
4242,1394,95,10,4482.55
4243,1394,74,1,4413.83
4244,1394,74,2,4413.83
4245,1394,29,3,516.16
4246,1394,87,2,4778.41
4247,1395,12,1,57.33
4248,1395,61,3,2639.95
4249,1396,16,3,4772.61
4250,1396,67,9,1274.06
4251,1396,58,6,2188.81
4252,1396,44,3,4978.70
4253,1396,55,2,2094.76
4254,1397,40,1,3132.58
4255,1398,12,10,57.33
4256,1398,83,8,2068.36
4257,1398,97,3,4466.21
4258,1398,57,2,161.65
4259,1398,30,8,876.82
4260,1399,4,4,4855.89
4261,1399,58,10,2188.81
4262,1399,47,3,3930.99
4263,1399,13,5,2092.36
4264,1399,2,7,1219.94
4265,1400,64,10,4645.23
4266,1400,27,4,2302.21
4267,1400,52,3,3284.74
4268,1400,98,9,534.22
4269,1401,24,10,3735.90
4270,1402,69,2,2569.43
4271,1402,42,8,4445.29
4272,1402,43,1,727.31
4273,1403,54,6,171.59
4274,1403,40,4,3132.58
4275,1403,82,5,3433.90
4276,1403,50,3,383.40
4277,1403,62,2,4176.08
4278,1404,50,7,383.40
4279,1404,26,1,209.82
4280,1404,14,10,1609.91
4281,1405,20,3,937.34
4282,1405,59,6,1950.38
4283,1405,65,10,850.59
4284,1405,62,8,4176.08
4285,1406,29,10,516.16
4286,1407,87,10,4778.41
4287,1407,89,8,3520.96
4288,1408,80,3,4977.73
4289,1408,29,7,516.16
4290,1408,3,7,3282.03
4291,1408,12,2,57.33
4292,1408,85,4,1371.26
4293,1409,85,7,1371.26
4294,1410,15,2,348.51
4295,1410,87,10,4778.41
4296,1411,29,9,516.16
4297,1411,92,4,3177.29
4298,1411,51,4,1936.97
4299,1411,13,10,2092.36
4300,1412,84,1,2555.86
4301,1412,67,3,1274.06
4302,1413,69,1,2569.43
4303,1413,53,6,4677.13
4304,1413,79,7,614.54
4305,1413,4,4,4855.89
4306,1413,78,6,1171.77
4307,1414,92,2,3177.29
4308,1414,86,6,3119.48
4309,1414,40,7,3132.58
4310,1415,84,7,2555.86
4311,1415,57,10,161.65
4312,1415,62,9,4176.08
4313,1415,28,4,2473.70
4314,1416,89,8,3520.96
4315,1417,90,4,2992.32
4316,1417,57,10,161.65
4317,1417,26,10,209.82
4318,1418,17,2,4056.32
4319,1419,92,3,3177.29
4320,1419,93,1,2513.33
4321,1419,18,8,4977.17
4322,1419,14,4,1609.91
4323,1419,58,9,2188.81
4324,1420,97,9,4466.21
4325,1420,85,10,1371.26
4326,1421,18,1,4977.17
4327,1421,62,6,4176.08
4328,1422,26,1,209.82
4329,1422,75,1,1216.49
4330,1422,76,8,4261.32
4331,1422,48,4,1481.48
4332,1422,77,1,210.80
4333,1423,5,6,2028.04
4334,1423,79,7,614.54
4335,1423,61,6,2639.95
4336,1423,93,2,2513.33
4337,1424,5,2,2028.04
4338,1424,17,5,4056.32
4339,1424,47,9,3930.99
4340,1424,4,3,4855.89
4341,1425,81,4,2335.73
4342,1425,23,5,1811.71
4343,1426,16,8,4772.61
4344,1426,28,10,2473.70
4345,1426,46,5,271.29
4346,1426,90,4,2992.32
4347,1427,20,9,937.34
4348,1427,34,10,4121.54
4349,1428,80,7,4977.73
4350,1429,24,7,3735.90
4351,1429,61,8,2639.95
4352,1429,14,9,1609.91
4353,1429,28,5,2473.70
4354,1430,35,2,522.51
4355,1430,31,8,3956.37
4356,1430,77,9,210.80
4357,1430,10,2,3067.20
4358,1431,54,2,171.59
4359,1431,92,4,3177.29
4360,1431,46,6,271.29
4361,1431,40,4,3132.58
4362,1431,17,10,4056.32
4363,1432,32,10,4900.81
4364,1432,5,4,2028.04
4365,1432,73,4,1428.47
4366,1432,52,5,3284.74
4367,1433,60,8,1965.23
4368,1434,66,3,151.30
4369,1434,16,3,4772.61
4370,1435,38,5,4099.11
4371,1435,71,4,3940.79
4372,1435,86,8,3119.48
4373,1436,70,3,3412.60
4374,1436,35,1,522.51
4375,1436,22,6,4861.43
4376,1437,60,6,1965.23
4377,1438,64,9,4645.23
4378,1438,69,2,2569.43
4379,1438,24,3,3735.90
4380,1439,45,10,2953.56
4381,1440,66,6,151.30
4382,1441,36,3,2124.90
4383,1441,25,4,2699.41
4384,1441,18,7,4977.17
4385,1442,66,2,151.30
4386,1442,93,8,2513.33
